User,Tweets,Tweets_with_Emoji,Gender,Race
1878137227,0,0,,
3267943202,0,0,,
2190257300,1133,340,female,
1914843835,115,15,male,asian
22658326,1243,63,female,white
19739595,193,7,female,hispanic
1026648342,763,1,male,white
764286662302019584,418,36,male,white
1027181329,87,58,,
970416821173149696,370,191,,
937476592670072833,1302,493,female,black
893685976735784960,0,0,female,hispanic
3041281715,17,0,,
256786656,12,0,male,white
2148334233,900,725,male,other
928372139857555456,414,354,female,hispanic
4648622814,112,8,female,asian
773911777809686529,0,0,,
872492738712805376,909,29,,
217048880,0,0,,
876397914578329602,839,322,female,asian
969730252380372993,0,0,,
258132739,90,14,female,
322326920,2353,98,male,white
3072011821,349,0,,
2419996820,270,90,,
730231763021205505,72,10,male,
841714284413505536,115,5,,
350093085,2240,1244,male,black
71015626,2540,5,,
488612753,0,0,,
934217958334783488,110,0,,
1009592934,0,0,male,asian
3142517899,3085,0,,
962213726,224,57,male,asian
750726659469221888,0,0,,
2395758853,259,143,female,asian
846594965652287488,56,6,male,black
943610710130610178,0,0,male,asian
366785948,365,128,female,black
594359221,1038,5,,
868769400920449025,2231,169,,
797213486686343168,0,0,male,asian
781144224188162048,678,0,,
857606107,0,0,female,white
963252496322904064,0,0,female,
2806695259,0,0,female,white
66326789,281,13,female,asian
478093850,89,25,,
2709770684,3,1,male,
2929462735,844,0,,
3180078202,1577,81,,
710584843541876736,1414,67,male,white
763999879559393280,0,0,,
3314400758,1192,76,male,asian
318697667,0,0,,
2348888227,954,6,,
934158932548911109,2238,602,female,black
788492826417823744,1226,20,,
883612666027098112,0,0,female,white
3006517504,0,0,,
756122410160566272,0,0,female,
2324009274,19,2,,
945731828412973056,293,120,female,white
2359049816,211,0,,
956732898597457920,0,0,,
2393047406,295,82,,
375803811,808,143,female,white
840844324325613568,149,5,,
932592586195329024,2718,20,,
972570032835358720,0,0,,
3825698893,27,1,,asian
822666495440392194,422,119,,
2327450813,377,192,female,white
910103507067215872,167,158,,
4193694525,16,1,male,white
4482530113,395,230,,
2294692417,811,413,,
815215049975459840,1972,242,,
3372506440,308,123,,
2876625853,731,29,,
637334850,104,0,male,white
2914495898,1668,389,male,black
52307678,578,37,,
113797394,770,0,,
722661404889784321,1698,1322,,
344514301,318,91,female,black
30203237,289,34,,
741628124,1291,235,,
768703693789143040,0,0,,
2437794253,1488,142,female,white
957138509264908293,0,0,female,
294966279,3176,122,,
2900372514,139,115,,
845821202866327553,554,136,,
2462590118,3232,0,,
2818961473,36,31,male,white
3299987612,0,0,,
915216727801184256,9,2,male,
961646815832690688,0,0,male,asian
4793768335,158,10,,
2615973901,1996,0,,
503371581,122,89,female,
888666681924517888,235,22,,
2482184095,44,31,,
734748880026374144,3245,0,male,white
2657737394,1260,10,female,white
310949095,925,125,female,
564723770,0,0,female,
1466219491,148,29,,
2823015458,301,0,male,white
993035815,0,0,female,asian
209112634,549,75,,
909829054152400896,0,0,,
628219874,0,0,,
918439774117130241,2666,0,,
856140129483632643,5,3,,
251566806,184,20,female,white
939788260980670464,0,0,,
1360480652,842,180,male,white
2554752822,695,45,,
3308892070,1763,283,female,white
882362329207365632,0,0,male,
788551141315387392,106,35,female,
752359723391971328,5,2,,
870970882314907650,2910,2795,male,
902827996473475072,2539,0,,
753771962527260672,822,35,female,white
871910311011418114,0,0,,
767706782965772288,82,27,,
827528869850783746,101,0,,
829847774103494658,458,199,,
930410667647078400,0,0,female,white
4765114416,0,0,,
2581003344,3028,0,male,black
2787012384,98,22,female,
291292682,117,3,,
2382055334,588,234,,
1617543655,66,26,male,white
3503227163,212,8,male,asian
885144740345327616,337,26,female,
269616653,166,2,,
758899899563778048,69,3,female,white
465447586,3261,0,,
4595033060,1029,4,female,white
434643682,7,0,,
930017513324212225,0,0,male,
4723808257,489,164,female,hispanic
829625955568062464,139,13,,
87121008,1100,194,male,black
903386534958772224,75,44,female,white
1424513299,2549,2319,female,asian
2971110032,61,8,male,hispanic
789612706370166785,0,0,,
970377828335308800,586,23,,
781933292945825792,163,1,male,white
2335125571,53,0,,
889160499861913600,0,0,female,white
392142875,1108,2,,
4886999486,39,4,male,
524064930,23,0,female,white
970707297457573888,6,3,,
774933103257063426,966,113,,
700520629800402944,0,0,male,asian
564986563,0,0,,
136947691,206,90,,
873698931020115968,21,0,,asian
148339735,0,0,,
140829524,499,6,,
2786267106,1581,75,,
2319434019,200,64,,
2808650799,143,95,female,white
921976721599090690,1055,249,,
3272215592,0,0,,
910764953241571328,0,0,,
728412453135106050,582,293,,
835486857769054209,2392,434,female,asian
157030761,19,2,,
2704139048,3244,306,,
12375392,2087,319,female,white
951113164237803522,0,0,,
592860361,169,0,,
479773920,2946,6,,
860670963519819776,38,3,female,white
891131264782053376,3266,0,female,asian
3104831910,280,19,male,
217326533,368,96,female,
718746876,2481,216,,
953817012349915138,482,210,female,
1698095376,0,0,female,hispanic
967497293883760643,897,13,,
912204985013809152,1,1,female,
3150834662,21,0,,
3303368863,0,0,female,asian
4099869739,0,0,female,white
30542831,321,53,male,black
2373967004,0,0,,
2476721880,374,51,,
2553838939,619,471,female,hispanic
964856235152453633,0,0,male,asian
973755391589826560,0,0,,
1650083856,679,109,female,white
1116845502,235,87,female,
729638804647116800,98,32,male,asian
2882644687,11,2,male,asian
3167380346,1392,10,,
171766213,0,0,male,white
15387763,3108,1,,
882730435721154561,28,23,male,asian
35288588,244,68,,
841381827281534976,1593,122,male,asian
778217878944219136,3247,0,,
3429640443,496,198,male,white
4382629692,2226,5,,
2926100426,99,27,male,asian
618658026,0,0,,
1048582488,264,64,,
2233983228,122,78,female,white
4164118527,187,70,female,white
3285654061,1718,96,female,white
761579179720585216,654,153,male,white
315997816,1675,5,,
921881273596919808,0,0,,
398425378,1433,46,,
909749607386669056,0,0,female,asian
379474630,902,119,,
849274768218087426,0,0,,
213752516,0,0,female,white
2708264435,1407,464,male,black
762010152237166592,112,112,,
3014431522,389,30,,
2904990955,0,0,,
911134304431833088,3011,302,,
921017952245129216,0,0,,
959201352604790784,25,4,,
2290430060,13,0,female,white
1400832463,481,132,male,
2810558980,0,0,,asian
844854091905884160,0,0,male,asian
307877742,399,7,,
217227419,741,55,,
850524512550612992,705,704,,
318297356,568,262,female,black
2445291350,67,3,male,asian
2635421868,183,1,,
959099994715209729,2449,391,male,asian
87483233,0,0,,
3008512572,0,0,,
411710419,40,7,,
1669283844,0,0,female,black
358260545,2335,24,,
824272398207700992,2453,2114,,
759390922635370496,0,0,,
263676603,1769,240,,
892406201002151936,220,2,female,white
78071307,129,22,female,white
946853746746720256,214,54,,
2235122563,115,25,female,black
3180546284,0,0,,asian
973930816282574848,2,1,,
1613651580,175,0,,
2341144547,6,1,female,black
723022123178954753,0,0,female,
70952222,97,50,female,
44216498,854,56,female,white
3062615450,43,3,,
3298739594,179,60,,
3240541589,2268,16,,
3910692135,330,194,,
887518588935917568,251,33,,
600303384,2481,1304,,
378249100,443,79,male,white
137310440,33,0,male,asian
934295701340721152,738,539,,
81528425,257,102,male,
290816423,976,50,,
185541611,611,1,,
4080056606,112,6,,
873948913652215808,9,1,male,asian
900780777549565953,2057,623,male,
810541114541375488,0,0,female,white
798532521139077120,0,0,female,white
798007444098027521,0,0,,
554237342,0,0,male,asian
2983307995,438,21,,
886570728648130560,0,0,,
4128451606,0,0,female,white
710399456705794048,0,0,,
1266729708,0,0,,
966476361249501184,2022,109,male,white
1392240818,0,0,female,asian
872592321132494856,1424,59,male,
923994947618930689,0,0,male,
962029990391894016,0,0,,
102186058,99,20,,
3538181,2247,20,,
30631766,965,425,,
3389948325,0,0,female,
378982225,206,38,male,asian
86582135,415,1,male,hispanic
211263696,1230,532,,
936855408890691584,738,195,,
940912493118988290,31,0,,
294662050,0,0,,asian
796780066856255488,148,18,,
844750996362465281,351,72,,
962211446892371968,114,7,,
908765118,291,94,,
1540214486,0,0,female,asian
351079569,578,21,,
860385500,2681,5,,
935891051688030208,0,0,male,asian
45446985,0,0,,
4910304603,395,1,,
169683105,494,36,,
802702484632375296,58,45,female,
960032912992276480,0,0,male,asian
217044054,0,0,male,white
961286250765406210,0,0,,
898097722334429184,134,1,male,asian
710456507750604801,1725,127,female,black
742981265192824832,3234,0,,
1224049314,0,0,,
876655724159545344,301,23,,
2269058932,0,0,female,white
2517945930,3084,1749,male,asian
154292075,1064,214,male,white
940190921697542144,41,20,,
950145626041438210,198,3,,
209755032,3,0,,
3021248348,1769,212,,
2761492771,0,0,,
121866227,1752,1381,,
405609458,72,1,female,asian
843745191785725952,1,1,male,asian
2476154886,1,0,,
791291156676083712,364,220,,
2806455646,1731,126,female,white
2567436613,5,2,female,
938850454506754048,0,0,,
118456427,799,40,,
735632498,94,13,,
26245757,791,239,,
1377617113,41,19,,
832980121438949376,354,112,,
198934090,0,0,male,hispanic
2179229881,81,38,male,white
4579195152,319,77,female,white
399029222,223,2,,
927691943668273157,2077,256,,
269315741,1372,16,,
356041513,659,412,,
1279741537,718,145,,
2989354160,408,40,female,
942350029271920640,79,17,male,asian
857269867325661188,0,0,,
607393288,0,0,,
970663100612571138,524,315,male,asian
834645728072863746,0,0,female,asian
899312778946764800,536,28,,
3407826838,1701,494,female,white
3392565808,0,0,male,
4638476909,1062,488,female,white
2757366659,1826,208,,
163398822,563,112,,
705058802274414592,0,0,male,white
381081485,0,0,,
1328171126,726,2,,
3277340990,0,0,female,
3405486101,1797,171,male,white
870322984329789440,0,0,,
2996004185,259,23,female,black
703557896,3129,349,,
793822856178196480,8,2,,
3188522622,0,0,,
2267285870,130,32,female,white
969186827641827331,0,0,,
869633471446208513,0,0,female,white
432742413,0,0,female,
95728546,1161,112,male,white
274400741,0,0,female,
702145795861061633,0,0,,
923986867296591873,103,13,,
2424401540,1363,68,,
960127949629546496,0,0,male,asian
472404021,624,369,female,
635860598,1670,0,male,white
525118211,322,0,,
969450838300221440,1016,415,male,asian
547981261,77,2,,
25594410,1457,11,,
1510523581,1823,6,,
18731886,0,0,,
894179324374294529,0,0,male,asian
2982067935,767,293,female,black
733154414,0,0,female,white
857771995,0,0,male,asian
2895741613,81,5,,
2232572465,147,66,,asian
784132591305814016,2185,791,male,
901856482047774720,0,0,male,
1342828729,154,11,male,
875887583770890240,724,56,,
3164113688,634,269,,
334020791,0,0,female,black
825600818,0,0,,
792449752709361668,507,20,female,
721301377830547456,841,0,,
1954964522,0,0,female,
14202697,2078,700,male,white
4840127212,61,28,,
929310253878882304,1081,168,,
732154114608631809,1029,280,,
961196857920839680,0,0,male,asian
1742263820,0,0,male,white
340485463,71,44,female,white
1711915658,898,384,,
3235259808,0,0,,
932675351913926656,2792,9,male,
603114185,505,0,,
837916661843795968,88,15,,
3364805638,799,153,,
2526065730,2355,154,female,
2813376474,208,109,,
2735217484,0,0,male,black
911486667269296128,367,112,,
3170693899,0,0,,
102251724,807,40,female,white
917216635768905728,119,63,,
807643281442148353,33,23,female,black
3407171439,132,56,female,white
83038769,3230,1,,
726784186217062400,0,0,,
962785840739991552,1287,486,male,asian
744418956505579520,309,212,,
4418375302,1584,1002,female,hispanic
967387606978908160,149,66,,
1562714743,0,0,,
885482110546395136,690,190,male,asian
1592427391,7,5,female,hispanic
4867692491,253,137,female,black
1349951490,117,80,,
70392217,676,13,male,white
966028748855414786,272,92,,
815810172136341504,0,0,,
134226845,2133,160,,
818223479828975620,54,12,,
87678239,973,287,,
2788071043,696,0,female,black
3337536515,523,50,,
2309397510,83,13,,
485437237,4,3,,
2262591744,119,79,,
727070868136857600,148,3,,
382394151,2023,172,,
790185708828893184,229,96,,
876529819273580547,835,415,,
715584468,2328,1,,
883516110133395457,1629,573,,
842735111141384192,45,34,,
908315466447204352,3216,0,,
942811919831855104,199,0,female,asian
212099082,0,0,female,white
934393261992697858,205,13,,
3224965670,0,0,,white
863016095787106304,0,0,,
1266328428,2522,121,,
797398540872019968,151,49,,
952861739648872448,0,0,,
1218778645,3265,1501,,
806674461533474816,45,34,,
1254037460,668,16,,
75280957,82,35,,
972628598111617024,0,0,,
964113516083822593,141,8,,
871411585364799492,1879,45,,
1408375664,60,7,,
72244814,818,392,,
721346219675672577,677,330,female,
2480042348,2129,102,,
811884732300423168,1672,232,male,asian
953612468667916288,368,30,,
1012903206,0,0,,
2239886418,3039,1043,female,asian
4841431925,0,0,,
100440703,238,1,,
42423741,182,0,,
849414372707495936,529,7,female,white
2949453278,141,93,male,asian
2329513464,931,31,female,hispanic
720004260440592384,439,50,female,hispanic
764906446945390592,0,0,,
807787487418421248,438,41,,
1331962170,1224,422,male,hispanic
2531135450,0,0,female,
2873846327,0,0,male,white
823053447712874496,60,0,,
959079744842104832,0,0,,
2752624600,443,54,,
199543347,0,0,,
281292934,142,37,male,
776726229000912896,0,0,,
174681022,60,19,,
18124790,1738,1,male,white
740938799912353792,0,0,female,asian
52921691,2,0,male,white
4180854940,3263,3227,,
967246825848631296,0,0,,
943132717411160064,67,12,,
220719003,704,76,,
923280499602178048,724,54,male,
935874288,2189,174,male,white
1011708271,0,0,,
147528633,411,35,,
2362487575,1003,389,female,white
798941255568789504,0,0,male,asian
824273196455227392,0,0,,
591954808,552,218,,
867032396838785025,0,0,,
22522441,1566,261,female,
914267047944769536,0,0,female,
950785412905148416,0,0,,
377895056,3251,1472,,
1111065403,1352,63,,
2765653557,659,169,,
63713866,818,33,,
801794735635472384,0,0,,
2179223468,116,21,female,white
868505820568457218,688,413,male,white
22614965,692,21,,
913322469817118721,0,0,,
2897690846,111,52,,
2396173854,2953,710,female,
2898337815,3,3,female,white
2549393778,121,1,,
897006877275541504,162,16,male,asian
4737814523,639,0,male,asian
890748664246710272,0,0,,
741583302,28,12,female,
772718736,88,0,,
2709465584,2096,20,,
970327023708143616,4,0,,
877258392619819008,778,124,,
853724533827751937,0,0,female,white
782634427482451972,456,209,,
714759199159369728,441,26,,
947498388,576,17,male,
964439760285544448,1479,46,,
598785911,116,2,,
877035933958197248,28,5,female,white
203361582,620,83,female,
1469813432,2528,766,,
88041476,29,8,,
16638350,539,5,male,white
212639920,0,0,male,
3163608050,3217,0,female,asian
925011933111226369,858,2,,black
887786585974091776,3228,9,female,asian
735502149472358401,3234,3193,,
1002233174,0,0,,
3306741854,140,9,male,asian
953988960321126401,0,0,male,asian
189502987,709,21,female,asian
2830066147,2216,62,,
908690330064535552,2346,0,,
796693575690022912,248,91,,
3769801573,165,12,,
2853325974,1140,653,male,asian
4466853688,1346,130,female,white
785979234510577664,1006,94,male,white
131020406,0,0,female,white
785463096412299264,48,12,,
279745761,265,99,,
4319814922,595,14,male,asian
4704901243,1383,104,female,white
2195435115,2979,608,male,other
599220383,0,0,,
866311641117335552,0,0,,
826246182888411136,284,9,,
812070387748143104,917,84,,
897412694856290304,3216,0,male,asian
903743405410344961,807,3,,
1674782672,0,0,female,asian
731600143590563840,118,34,male,white
2907408150,843,356,female,hispanic
437136390,63,0,,
3052825800,250,149,,
3234634619,0,0,male,
111151017,77,4,,
1604432096,0,0,,
2597397985,0,0,,
734277728854233088,0,0,female,asian
37036242,477,207,female,white
746015974042656768,247,20,,
2405978002,131,38,,
2990137896,1557,30,,
733479656,0,0,female,white
775844915095998464,15,2,,
832749996873113600,64,20,female,
9606552,1513,51,,
708297262443565056,0,0,,
810589751233441792,138,32,male,
756130297230467073,36,12,,
319765559,615,131,,
727680013072375809,1510,6,,
913439238082920448,542,157,,
742620213850562560,0,0,female,white
3181045092,128,21,,
2841689023,23,3,male,white
2178945858,971,293,female,white
427098331,0,0,male,asian
284517726,119,43,female,white
2473482348,400,26,,
820242428263219200,0,0,,
973762220713652224,46,24,male,white
851233993081184256,0,0,,
320039139,238,35,,
983922236,799,510,,
136169397,3242,68,,
298690001,742,74,female,white
915587857921794053,30,3,female,black
